CM000602.2_930714-943649	NODE_1124_length_4921_cov_8.829018	68.333	420	71	16	8015	8415	3494	3118	1.27e-31	142
CM000602.2_930714-943649	NODE_1124_length_4921_cov_8.829018	79.412	102	21	0	10059	10160	2228	2127	7.02e-16	90.6
CM000602.2_930714-943649	NODE_1591_length_2592_cov_9.476547	80.465	430	52	4	7989	8415	555	155	5.74e-112	408
CM000602.2_930714-943649	NODE_1591_length_2592_cov_9.476547	75.000	140	27	2	10059	10192	370	233	5.77e-17	94.2
CM000602.2_930714-943649	NODE_3534_length_663_cov_14.006579	80.000	430	42	5	7989	8415	461	73	6.99e-111	406
CM000602.2_930714-943649	NODE_3534_length_663_cov_14.006579	80.734	109	21	0	10059	10167	276	168	1.11e-19	103
CM000602.2_930714-943649	NODE_1792_length_2097_cov_10.881489	86.567	335	31	4	7988	8314	434	762	3.62e-108	397
CM000602.2_930714-943649	NODE_1792_length_2097_cov_10.881489	77.852	149	17	4	8190	8335	1942	1807	5.05e-24	117
CM000602.2_930714-943649	NODE_1792_length_2097_cov_10.881489	83.333	102	17	0	10059	10160	624	725	2.62e-21	108
CM000602.2_930714-943649	NODE_1792_length_2097_cov_10.881489	79.570	93	18	1	10075	10167	1942	1851	1.27e-12	79.7
CM000602.2_930714-943649	NODE_1792_length_2097_cov_10.881489	76.000	100	7	3	8316	8415	818	900	1.55e-11	75.2
CM000602.2_930714-943649	NODE_823_length_9504_cov_7.567256	88.644	317	32	4	549	864	953	640	3.62e-108	396
CM000602.2_930714-943649	NODE_823_length_9504_cov_7.567256	80.876	251	35	4	1005	1253	305	66	3.18e-58	231
CM000602.2_930714-943649	NODE_823_length_9504_cov_7.567256	79.365	63	13	0	1147	1209	902	840	1.45e-05	56.3
CM000602.2_930714-943649	NODE_9192_length_218_cov_13.085890	100.000	218	0	0	4903	5120	218	1	1.26e-107	394
CM000602.2_930714-943649	NODE_8775_length_228_cov_13.450867	98.246	228	4	0	6118	6345	1	228	1.26e-107	394
CM000602.2_930714-943649	NODE_4092_length_536_cov_11.864865	81.205	415	49	7	8000	8414	1	386	4.41e-107	392
CM000602.2_930714-943649	NODE_4092_length_536_cov_11.864865	80.392	102	20	0	10059	10160	175	276	1.65e-17	95.1
CM000602.2_930714-943649	NODE_2069_length_1637_cov_9.501264	80.742	431	66	6	7989	8415	281	698	4.41e-107	392
CM000602.2_930714-943649	NODE_2069_length_1637_cov_9.501264	77.064	109	25	0	10059	10167	466	574	2.99e-14	85.1
CM000602.2_930714-943649	NODE_3050_length_825_cov_11.244156	79.405	437	52	6	7986	8415	304	709	1.54e-106	390
CM000602.2_930714-943649	NODE_3050_length_825_cov_11.244156	74.265	136	33	1	10059	10192	492	627	8.56e-15	86.0
CM000602.2_930714-943649	NODE_1879_length_1929_cov_8.527748	79.770	435	68	4	7986	8420	1453	1867	5.38e-106	389
CM000602.2_930714-943649	NODE_4509_length_470_cov_23.416867	85.251	339	44	2	8009	8344	470	135	2.29e-104	383
CM000602.2_930714-943649	NODE_4509_length_470_cov_23.416867	80.292	137	22	2	10059	10192	305	171	1.19e-25	122
CM000602.2_930714-943649	NODE_3043_length_827_cov_8.545337	80.094	427	76	3	7989	8415	409	826	7.98e-104	382
CM000602.2_930714-943649	NODE_3043_length_827_cov_8.545337	79.130	115	18	2	10059	10167	594	708	4.73e-18	96.9
CM000602.2_930714-943649	NODE_1705_length_2283_cov_9.157540	91.386	267	23	0	7986	8252	267	1	9.72e-103	379
CM000602.2_930714-943649	NODE_1705_length_2283_cov_9.157540	76.623	77	12	2	10061	10131	77	1	1.45e-05	55.4
CM000602.2_930714-943649	NODE_9190_length_218_cov_14.000000	98.165	218	4	0	4903	5120	218	1	3.39e-102	376
CM000602.2_930714-943649	NODE_9809_length_204_cov_15.395973	100.000	204	0	0	6924	7127	204	1	5.04e-100	369
CM000602.2_930714-943649	NODE_4164_length_526_cov_13.371550	86.120	317	40	2	8002	8318	1	313	5.04e-100	369
CM000602.2_930714-943649	NODE_4164_length_526_cov_13.371550	79.348	92	16	1	10059	10147	172	263	1.27e-12	79.7
CM000602.2_930714-943649	NODE_4164_length_526_cov_13.371550	93.878	49	3	0	8367	8415	461	509	1.55e-11	76.1
CM000602.2_930714-943649	NODE_4164_length_526_cov_13.371550	96.429	28	1	0	8316	8343	368	395	0.008	47.3
CM000602.2_930714-943649	NODE_1273_length_3903_cov_8.988046	85.139	323	43	2	7992	8314	284	601	7.47e-98	362
CM000602.2_930714-943649	NODE_1273_length_3903_cov_8.988046	77.320	97	19	1	10074	10167	481	577	1.55e-11	75.2
CM000602.2_930714-943649	NODE_1273_length_3903_cov_8.988046	86.275	51	7	0	8365	8415	681	731	3.41e-07	61.7
CM000602.2_930714-943649	NODE_1273_length_3903_cov_8.988046	81.818	44	6	1	8012	8053	3814	3857	0.32	41.9
CM000602.2_930714-943649	NODE_748_length_12121_cov_8.420272	84.337	332	40	3	7985	8314	3436	3115	7.47e-98	362
CM000602.2_930714-943649	NODE_748_length_12121_cov_8.420272	68.182	330	85	8	8015	8335	5010	4692	3.19e-20	104
CM000602.2_930714-943649	NODE_748_length_12121_cov_8.420272	72.857	140	31	2	10059	10192	3256	3118	1.27e-12	79.7
CM000602.2_930714-943649	NODE_10145_length_197_cov_27.028169	100.000	197	0	0	6604	6800	1	197	3.18e-96	356
CM000602.2_930714-943649	NODE_2046_length_1661_cov_8.379826	78.089	429	73	4	7992	8420	928	1335	1.35e-94	352
CM000602.2_930714-943649	NODE_2046_length_1661_cov_8.379826	76.147	109	26	0	10059	10167	1110	1218	3.64e-13	80.6
CM000602.2_930714-943649	NODE_2046_length_1661_cov_8.379826	87.755	49	6	0	8367	8415	173	221	9.76e-08	62.6
CM000602.2_930714-943649	NODE_2046_length_1661_cov_8.379826	75.926	54	9	1	8316	8369	71	120	1.1	39.2
CM000602.2_930714-943649	NODE_5483_length_376_cov_10.644860	83.333	330	39	4	8007	8336	3	316	2.01e-92	344
CM000602.2_930714-943649	NODE_1604_length_2550_cov_17.062124	87.925	265	26	1	7992	8256	318	60	1.04e-89	335
CM000602.2_930714-943649	NODE_1604_length_2550_cov_17.062124	81.707	82	15	0	10059	10140	136	55	3.64e-13	81.5
CM000602.2_930714-943649	NODE_9538_length_210_cov_13.258065	94.762	210	5	1	6924	7127	210	1	1.27e-88	331
CM000602.2_930714-943649	NODE_606_length_18259_cov_22.614645	90.535	243	18	2	2919	3156	17828	17586	1.27e-88	331
CM000602.2_930714-943649	NODE_606_length_18259_cov_22.614645	85.161	155	21	2	1256	1410	18113	17961	9.13e-40	169
CM000602.2_930714-943649	NODE_606_length_18259_cov_22.614645	92.537	67	5	0	2414	2480	17901	17835	1.36e-18	99.6
CM000602.2_930714-943649	NODE_1955_length_1819_cov_8.157029	85.467	289	36	3	8084	8369	1	286	1.88e-86	324
CM000602.2_930714-943649	NODE_1955_length_1819_cov_8.157029	73.109	238	54	5	8015	8246	1586	1819	2.79e-27	128
CM000602.2_930714-943649	NODE_1955_length_1819_cov_8.157029	77.143	140	24	2	10059	10192	91	228	2.62e-21	107
CM000602.2_930714-943649	NODE_1307_length_3726_cov_7.996459	90.789	228	21	0	7994	8221	230	3	2.79e-84	317
CM000602.2_930714-943649	NODE_1307_length_3726_cov_7.996459	84.000	50	8	0	10059	10108	50	1	1.45e-05	55.4
CM000602.2_930714-943649	NODE_11364_length_175_cov_27.983333	100.000	175	0	0	5778	5952	175	1	2.79e-84	316
CM000602.2_930714-943649	NODE_3224_length_752_cov_11.869440	89.076	238	26	0	7989	8226	311	548	3.40e-83	313
CM000602.2_930714-943649	NODE_3224_length_752_cov_11.869440	90.566	53	5	0	8367	8419	643	695	5.40e-11	74.3
CM000602.2_930714-943649	NODE_3224_length_752_cov_11.869440	74.157	89	23	0	10059	10147	496	584	4.15e-06	58.1
CM000602.2_930714-943649	NODE_8024_length_250_cov_15.389744	88.511	235	27	0	7986	8220	16	250	6.14e-80	303
CM000602.2_930714-943649	NODE_8024_length_250_cov_15.389744	88.636	44	5	0	10059	10102	204	247	4.15e-06	58.1
CM000602.2_930714-943649	NODE_12314_length_163_cov_11.148148	100.000	163	0	0	5235	5397	163	1	9.11e-78	295
CM000602.2_930714-943649	NODE_12561_length_160_cov_14.028571	100.000	160	0	0	5898	6057	160	1	3.87e-76	289
CM000602.2_930714-943649	NODE_2020_length_1714_cov_8.713080	84.307	274	35	5	7992	8262	431	699	4.72e-75	286
CM000602.2_930714-943649	NODE_2020_length_1714_cov_8.713080	80.465	215	29	3	8202	8415	855	1057	1.88e-48	197
CM000602.2_930714-943649	NODE_12803_length_157_cov_24.166667	100.000	157	0	0	5470	5626	1	157	1.65e-74	284
CM000602.2_930714-943649	NODE_9385_length_213_cov_16.075949	89.623	212	22	0	7992	8203	2	213	1.65e-74	284
CM000602.2_930714-943649	NODE_4939_length_423_cov_12.774457	84.375	256	31	2	8084	8336	423	174	2.01e-73	281
CM000602.2_930714-943649	NODE_4939_length_423_cov_12.774457	78.621	145	28	2	10059	10203	333	192	5.05e-24	116
CM000602.2_930714-943649	NODE_4939_length_423_cov_12.774457	82.609	46	1	1	8370	8415	169	131	6.16e-04	50.0
CM000602.2_930714-943649	NODE_1428_length_3225_cov_8.604732	79.085	306	30	3	8110	8415	3225	2954	2.01e-73	281
CM000602.2_930714-943649	NODE_1428_length_3225_cov_8.604732	77.391	115	20	1	10059	10167	3161	3047	2.01e-16	92.4
CM000602.2_930714-943649	NODE_652_length_16045_cov_7.991495	74.541	436	92	5	7989	8415	8317	7892	2.01e-73	281
CM000602.2_930714-943649	NODE_652_length_16045_cov_7.991495	71.970	132	31	3	10067	10192	8124	7993	2.80e-08	64.4
CM000602.2_930714-943649	NODE_652_length_16045_cov_7.991495	85.714	49	7	0	8367	8415	10817	10769	4.15e-06	58.1
CM000602.2_930714-943649	NODE_12555_length_160_cov_15.876190	98.750	160	2	0	5898	6057	160	1	2.01e-73	280
CM000602.2_930714-943649	NODE_9341_length_214_cov_15.433962	88.785	214	24	0	8004	8217	1	214	7.01e-73	279
CM000602.2_930714-943649	NODE_9341_length_214_cov_15.433962	88.636	44	5	0	10059	10102	171	214	4.15e-06	58.1
CM000602.2_930714-943649	NODE_13182_length_153_cov_14.979592	100.000	153	0	0	5113	5265	1	153	2.45e-72	277
CM000602.2_930714-943649	NODE_1907_length_1889_cov_10.453108	90.452	199	19	0	8007	8205	1888	1690	2.98e-71	274
CM000602.2_930714-943649	NODE_1907_length_1889_cov_10.453108	93.478	46	3	0	8370	8415	1456	1411	6.58e-10	70.7
CM000602.2_930714-943649	NODE_12309_length_163_cov_13.203704	96.933	163	5	0	5235	5397	163	1	1.04e-70	272
CM000602.2_930714-943649	NODE_13516_length_149_cov_28.276596	100.000	149	0	0	5628	5776	149	1	3.63e-70	269
CM000602.2_930714-943649	NODE_13188_length_153_cov_14.010204	98.693	153	2	0	5113	5265	153	1	1.27e-69	268
CM000602.2_930714-943649	NODE_2902_length_891_cov_8.456938	79.612	309	40	6	8110	8415	891	603	1.27e-69	268
CM000602.2_930714-943649	NODE_2902_length_891_cov_8.456938	76.087	138	28	3	10059	10192	827	691	2.01e-16	92.4
CM000602.2_930714-943649	NODE_4611_length_458_cov_10.032258	73.923	418	90	5	8004	8419	458	58	2.29e-66	258
CM000602.2_930714-943649	NODE_14519_length_139_cov_14.702381	100.000	139	0	0	5386	5524	1	139	9.74e-65	251
CM000602.2_930714-943649	NODE_8880_length_226_cov_12.479532	85.321	218	25	1	7986	8203	211	1	9.74e-65	251
CM000602.2_930714-943649	NODE_773_length_11267_cov_8.283357	82.661	248	37	2	8176	8420	3050	3294	3.40e-64	251
CM000602.2_930714-943649	NODE_773_length_11267_cov_8.283357	85.567	194	26	2	7989	8182	8415	8606	2.01e-54	217
CM000602.2_930714-943649	NODE_773_length_11267_cov_8.283357	80.882	204	29	1	7986	8189	1849	2042	1.88e-48	197
CM000602.2_930714-943649	NODE_773_length_11267_cov_8.283357	70.913	416	91	11	8015	8415	2472	2872	4.14e-44	183
CM000602.2_930714-943649	NODE_773_length_11267_cov_8.283357	72.340	235	47	8	8012	8236	6656	6430	2.15e-22	112
CM000602.2_930714-943649	NODE_773_length_11267_cov_8.283357	77.037	135	26	2	10061	10192	3050	3182	3.89e-19	100
CM000602.2_930714-943649	NODE_15100_length_133_cov_27.012821	100.000	133	0	0	6394	6526	1	133	1.76e-61	241
CM000602.2_930714-943649	NODE_1229_length_4127_cov_8.833006	89.888	178	18	0	7987	8164	3168	3345	1.76e-61	241
CM000602.2_930714-943649	NODE_1229_length_4127_cov_8.833006	84.314	51	8	0	8365	8415	3464	3514	4.15e-06	57.2
CM000602.2_930714-943649	NODE_14521_length_139_cov_14.607143	97.122	139	4	0	5386	5524	1	139	2.61e-59	233
CM000602.2_930714-943649	NODE_828_length_9311_cov_7.960998	95.862	145	5	1	11323	11466	7616	7760	9.12e-59	232
CM000602.2_930714-943649	NODE_828_length_9311_cov_7.960998	86.667	30	4	0	11589	11618	4341	4370	3.9	37.4
CM000602.2_930714-943649	NODE_8956_length_224_cov_10.828402	87.368	190	21	2	8004	8192	1	188	1.11e-57	229
CM000602.2_930714-943649	NODE_8956_length_224_cov_10.828402	86.047	43	6	0	10122	10164	181	223	1.77e-04	51.8
CM000602.2_930714-943649	NODE_11447_length_174_cov_14.235294	88.506	174	20	0	8075	8248	174	1	1.35e-56	224
CM000602.2_930714-943649	NODE_11447_length_174_cov_14.235294	81.356	59	11	0	10059	10117	75	17	4.15e-06	58.1
CM000602.2_930714-943649	NODE_1968_length_1802_cov_9.052662	81.070	243	34	4	8180	8420	1023	1255	1.35e-56	224
CM000602.2_930714-943649	NODE_1968_length_1802_cov_9.052662	81.633	196	36	0	7986	8181	886	691	8.00e-47	192
CM000602.2_930714-943649	NODE_1968_length_1802_cov_9.052662	80.172	116	19	2	8015	8129	118	6	3.89e-19	101
CM000602.2_930714-943649	NODE_1968_length_1802_cov_9.052662	77.778	126	25	1	10070	10192	1028	1153	3.89e-19	100
CM000602.2_930714-943649	NODE_1434_length_3203_cov_8.366582	73.798	416	85	13	8015	8415	498	92	4.72e-56	223
CM000602.2_930714-943649	NODE_11390_length_175_cov_12.750000	88.000	175	21	0	8048	8222	175	1	1.65e-55	222
CM000602.2_930714-943649	NODE_11390_length_175_cov_12.750000	88.636	44	5	0	10059	10102	49	6	4.15e-06	58.1
CM000602.2_930714-943649	NODE_11390_length_175_cov_12.750000	95.652	23	1	0	8342	8364	90	112	3.9	38.3
CM000602.2_930714-943649	NODE_5737_length_355_cov_8.226667	80.498	241	34	3	8182	8415	1	235	1.65e-55	222
CM000602.2_930714-943649	NODE_5737_length_355_cov_8.226667	84.270	89	14	0	10070	10158	4	92	1.36e-18	98.7
CM000602.2_930714-943649	NODE_3090_length_807_cov_18.335106	79.253	241	22	3	3158	3372	1	239	1.65e-55	222
CM000602.2_930714-943649	NODE_3090_length_807_cov_18.335106	77.885	104	22	1	1267	1369	248	145	3.64e-13	81.5
CM000602.2_930714-943649	NODE_2640_length_1046_cov_8.257316	81.172	239	29	5	8182	8415	1046	819	1.65e-55	221
CM000602.2_930714-943649	NODE_2640_length_1046_cov_8.257316	77.570	107	15	2	10070	10167	1043	937	2.99e-14	85.1
CM000602.2_930714-943649	NODE_907_length_7624_cov_7.843440	81.223	229	43	0	7994	8222	229	1	5.76e-55	220
CM000602.2_930714-943649	NODE_907_length_7624_cov_7.843440	88.636	44	5	0	10059	10102	49	6	4.15e-06	58.1
CM000602.2_930714-943649	NODE_5987_length_338_cov_19.908127	80.169	237	25	4	8182	8415	338	121	2.01e-54	218
CM000602.2_930714-943649	NODE_5987_length_338_cov_19.908127	75.194	129	22	2	10070	10192	335	211	7.02e-16	89.7
CM000602.2_930714-943649	NODE_16711_length_119_cov_15.937500	100.000	119	0	0	6330	6448	1	119	7.01e-54	215
CM000602.2_930714-943649	NODE_921_length_7472_cov_7.618309	70.732	492	91	16	9589	10062	673	1129	2.45e-53	214
CM000602.2_930714-943649	NODE_55_length_147508_cov_7.613151	82.326	215	31	2	8123	8336	414	622	2.45e-53	214
CM000602.2_930714-943649	NODE_55_length_147508_cov_7.613151	76.522	115	21	1	10059	10167	465	579	2.45e-15	87.8
CM000602.2_930714-943649	NODE_55_length_147508_cov_7.613151	81.481	54	8	2	10114	10167	968	1019	0.008	46.4
CM000602.2_930714-943649	NODE_1556_length_2680_cov_8.073905	78.008	241	21	3	3158	3372	1370	1136	8.54e-53	212
CM000602.2_930714-943649	NODE_1556_length_2680_cov_8.073905	73.737	99	25	1	1269	1366	1129	1227	1.19e-06	59.0
CM000602.2_930714-943649	NODE_10462_length_191_cov_125.713235	82.540	189	8	1	3203	3366	3	191	2.98e-52	211
CM000602.2_930714-943649	NODE_10462_length_191_cov_125.713235	80.000	50	9	1	1282	1330	191	142	0.091	42.8
CM000602.2_930714-943649	NODE_1159_length_4664_cov_23.663918	77.686	242	28	2	3157	3372	4055	3814	1.04e-51	208
CM000602.2_930714-943649	NODE_1159_length_4664_cov_23.663918	77.358	106	20	4	619	724	3681	3782	6.58e-10	69.8
CM000602.2_930714-943649	NODE_1159_length_4664_cov_23.663918	75.000	104	24	2	1267	1369	3806	3908	2.80e-08	64.4
CM000602.2_930714-943649	NODE_1159_length_4664_cov_23.663918	77.011	87	15	5	1000	1082	3564	3649	6.16e-04	50.0
CM000602.2_930714-943649	NODE_1159_length_4664_cov_23.663918	69.355	124	24	5	538	661	3102	3211	0.091	43.7
CM000602.2_930714-943649	NODE_16722_length_119_cov_13.796875	98.319	119	2	0	6330	6448	1	119	3.63e-51	206
CM000602.2_930714-943649	NODE_17574_length_112_cov_11.684211	100.000	112	0	0	6547	6658	1	112	4.42e-50	203
CM000602.2_930714-943649	NODE_19216_length_111_cov_10.375000	100.000	111	0	0	5572	5682	1	111	1.54e-49	201
CM000602.2_930714-943649	NODE_19109_length_111_cov_11.392857	100.000	111	0	0	5722	5832	111	1	1.54e-49	201
CM000602.2_930714-943649	NODE_18982_length_111_cov_12.589286	100.000	111	0	0	6017	6127	1	111	1.54e-49	201
CM000602.2_930714-943649	NODE_18962_length_111_cov_12.767857	100.000	111	0	0	6472	6582	111	1	1.54e-49	201
CM000602.2_930714-943649	NODE_18910_length_111_cov_13.053571	100.000	111	0	0	6835	6945	111	1	1.54e-49	201
CM000602.2_930714-943649	NODE_18505_length_111_cov_15.160714	100.000	111	0	0	4819	4929	1	111	1.54e-49	201
CM000602.2_930714-943649	NODE_18338_length_111_cov_16.232143	100.000	111	0	0	6746	6856	1	111	1.54e-49	201
CM000602.2_930714-943649	NODE_6864_length_293_cov_11.978992	80.612	196	12	2	3203	3372	3	198	1.88e-48	197
CM000602.2_930714-943649	NODE_6864_length_293_cov_11.978992	73.913	115	29	1	1266	1379	208	94	6.58e-10	69.8
CM000602.2_930714-943649	NODE_1343_length_3558_cov_9.258350	91.367	139	12	0	7986	8124	3420	3558	1.88e-48	197
CM000602.2_930714-943649	NODE_1343_length_3558_cov_9.258350	70.952	420	82	19	8015	8415	438	836	1.65e-36	159
CM000602.2_930714-943649	NODE_1343_length_3558_cov_9.258350	79.279	111	20	1	10059	10166	1030	1140	1.65e-17	96.0
CM000602.2_930714-943649	NODE_19268_length_111_cov_10.107143	99.099	111	1	0	6017	6127	1	111	6.57e-48	196
CM000602.2_930714-943649	NODE_19140_length_111_cov_11.000000	99.099	111	1	0	5572	5682	1	111	6.57e-48	196
CM000602.2_930714-943649	NODE_18919_length_111_cov_13.000000	99.099	111	1	0	6835	6945	111	1	6.57e-48	196
CM000602.2_930714-943649	NODE_18901_length_111_cov_13.107143	99.099	111	1	0	4819	4929	1	111	6.57e-48	196
CM000602.2_930714-943649	NODE_18875_length_111_cov_13.250000	99.099	111	1	0	6746	6856	1	111	6.57e-48	196
CM000602.2_930714-943649	NODE_18871_length_111_cov_13.267857	99.099	111	1	0	5722	5832	111	1	6.57e-48	196
CM000602.2_930714-943649	NODE_18466_length_111_cov_15.392857	99.099	111	1	0	6472	6582	111	1	6.57e-48	196
CM000602.2_930714-943649	NODE_2156_length_1525_cov_7.360544	77.099	262	52	3	8155	8415	1262	1516	6.57e-48	196
CM000602.2_930714-943649	NODE_1158_length_4672_cov_14.769114	76.349	241	29	2	3158	3372	4367	4129	2.29e-47	195
CM000602.2_930714-943649	NODE_17571_length_112_cov_12.315789	98.214	112	2	0	6547	6658	1	112	2.29e-47	194
CM000602.2_930714-943649	NODE_14021_length_144_cov_13.651685	89.583	144	15	0	7997	8140	144	1	8.00e-47	193
CM000602.2_930714-943649	NODE_8905_length_225_cov_24.664706	91.791	134	11	0	3157	3290	92	225	8.00e-47	193
CM000602.2_930714-943649	NODE_21790_length_105_cov_32.520000	100.000	105	0	0	4769	4873	105	1	2.79e-46	190
CM000602.2_930714-943649	NODE_2897_length_895_cov_17.650000	71.158	423	90	12	8012	8415	559	150	9.75e-46	188
CM000602.2_930714-943649	NODE_12912_length_156_cov_13.841584	86.538	156	21	0	8048	8203	156	1	3.40e-45	187
CM000602.2_930714-943649	NODE_1462_length_3065_cov_7.840532	71.531	418	90	13	8012	8415	556	154	1.19e-44	186
CM000602.2_930714-943649	NODE_1462_length_3065_cov_7.840532	69.079	304	67	13	8016	8301	1177	1471	2.01e-16	91.5
CM000602.2_930714-943649	NODE_1462_length_3065_cov_7.840532	64.979	237	46	7	8183	8415	2982	2779	1.45e-05	56.3
